,index,success,trial_type,trial_index,time_elapsed,internal_node_id,subject,date,prol_id,ctbl,sense_of_control_A,sense_of_control_B,sense_of_control_C,sense_of_control_D,age,gender,rt,url,stimulus,key_press,is_data_trial,phase,trial,deck1,deck2,col1,col2,sym1,sym2,deck_l,deck_r,chosen_deck,chosen_col,chosen_sym,deck_rt,choose_choice,mutual_info,hidden_key,chosen_card,card_rt,player_num,win_card,outcome,mock_rating,npress,response,responses
17,0,,image-keyboard-response,17,291580,0.0-3.14-0.14,z9wbczifewk,2022-09-19 16:45:22.802,615dbec57d764bf5ab0a56e5,2,60,81,27,37,38,female,17143.9000000001,,static/images/instructions_CB_2/Slide15.png,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,0,,image-keyboard-response,18,304708,0.0-3.15-0.15,z9wbczifewk,2022-09-19 16:45:22.802,615dbec57d764bf5ab0a56e5,2,60,81,27,37,38,female,13126.5,,static/images/instructions_CB_2/Slide16.png,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,0,,image-keyboard-response,19,319108,0.0-3.16-0.16,z9wbczifewk,2022-09-19 16:45:22.802,615dbec57d764bf5ab0a56e5,2,60,81,27,37,38,female,14398.8,,static/images/instructions_CB_2/Slide17.png,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,0,,image-keyboard-response,20,351397,0.0-3.17-0.17,z9wbczifewk,2022-09-19 16:45:22.802,615dbec57d764bf5ab0a56e5,2,60,81,27,37,38,female,32288.0999999999,,static/images/instructions_CB_2/Slide18.png,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,0,,image-keyboard-response,21,360325,0.0-3.18-0.18,z9wbczifewk,2022-09-19 16:45:22.802,615dbec57d764bf5ab0a56e5,2,60,81,27,37,38,female,8926.0,,static/images/instructions_CB_2/Slide19.png,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,0,,html-keyboard-response,22,361827,0.0-4.0-0.0,z9wbczifewk,2022-09-19 16:45:22.802,615dbec57d764bf5ab0a56e5,2,60,81,27,37,38,female,,,"<img src=""static/images/cards/stack_of_black_stars.svg"" width=""175px"" height=""250px""></img>",,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,0,,html-keyboard-response,23,365330,0.0-4.0-1.0,z9wbczifewk,2022-09-19 16:45:22.802,615dbec57d764bf5ab0a56e5,2,60,81,27,37,38,female,,,"
  <table>
  <tr height=300>
    <td width=300 height=300><img src=""static/images/cards/back_of_black_stars.svg"" width=""175px"" height=""250px""></img></td>
    <td width=300 height=300><img src=""static/images/cards/back_of_black_stars.svg"" width=""175px"" height=""250px""></img></td>
  </tr>
  <tr height=200>
    <td width=300><img src=""static/images/keys/z.svg"" width=""35%"" height=""75%""></img></td>
    <td width=300><img src=""static/images/keys/m.svg"" width=""35%"" height=""75%""></img></td>
  </tr>
</table>
  ",,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0,,html-keyboard-response,24,365332,0.0-4.0-2.0,z9wbczifewk,2022-09-19 16:45:22.802,615dbec57d764bf5ab0a56e5,2,60,81,27,37,38,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,0,,html-keyboard-response,25,366833,0.0-4.0-3.0,z9wbczifewk,2022-09-19 16:45:22.802,615dbec57d764bf5ab0a56e5,2,60,81,27,37,38,female,,,"<p style=""font-size:50px"">Too slow!</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,0,,html-keyboard-response,26,367339,0.0-4.0-4.0,z9wbczifewk,2022-09-19 16:45:22.802,615dbec57d764bf5ab0a56e5,2,60,81,27,37,38,female,,,,,1.0,learning,0.0,A,,black,,stars,,,,A,black,stars,,1.0,1.0,NA,,,,,,,,,
27,0,,html-keyboard-response,27,368841,0.0-4.1-0.1,z9wbczifewk,2022-09-19 16:45:22.802,615dbec57d764bf5ab0a56e5,2,60,81,27,37,38,female,,,"<img src=""static/images/cards/stack_of_red_stars.svg"" width=""175px"" height=""250px""></img>",,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,0,,html-keyboard-response,28,369429,0.0-4.1-1.1,z9wbczifewk,2022-09-19 16:45:22.802,615dbec57d764bf5ab0a56e5,2,60,81,27,37,38,female,84.6000000001,,"
  <table>
  <tr height=300>
    <td width=300 height=300><img src=""static/images/cards/back_of_red_stars.svg"" width=""175px"" height=""250px""></img></td>
    <td width=300 height=300><img src=""static/images/cards/back_of_red_stars.svg"" width=""175px"" height=""250px""></img></td>
  </tr>
  <tr height=200>
    <td width=300></td>
    <td width=300><img src=""static/images/keys/m.svg"" width=""35%"" height=""75%""></img></td>
  </tr>
</table>
  ",77.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
29,0,,html-keyboard-response,29,370931,0.0-4.1-2.1,z9wbczifewk,2022-09-19 16:45:22.802,615dbec57d764bf5ab0a56e5,2,60,81,27,37,38,female,,,"
  <table>
  <tr height=300>
    <td width=300 height=300><img src=""static/images/cards/back_of_red_stars.svg"" width=""175px"" height=""250px""></img></td>
    <td width=300 height=300><img src=""static/images/cards/7_of_red_stars.svg"" width=""175px"" height=""250px""></img></td>
  </tr>
  <tr height=200>
    <td width=300></td>
    <td width=300><img src=""static/images/keys/m.svg"" width=""35%"" height=""75%""></img></td>
  </tr>
</table>
  ",,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,0,,html-keyboard-response,30,372432,0.0-4.1-3.1,z9wbczifewk,2022-09-19 16:45:22.802,615dbec57d764bf5ab0a56e5,2,60,81,27,37,38,female,,,"<p style=""font-size:50px"">You win!
+10 points this round!</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,0,,html-keyboard-response,31,372938,0.0-4.1-4.1,z9wbczifewk,2022-09-19 16:45:22.802,615dbec57d764bf5ab0a56e5,2,60,81,27,37,38,female,,,,,1.0,learning,1.0,B,,red,,stars,,,,B,red,stars,,0.0,1.0,0,right,84.6000000001,7.0,1.0,1.0,,,,
32,0,,html-keyboard-response,32,374440,0.0-4.2-0.2,z9wbczifewk,2022-09-19 16:45:22.802,615dbec57d764bf5ab0a56e5,2,60,81,27,37,38,female,,,"<img src=""static/images/cards/stack_of_black_moons.svg"" width=""175px"" height=""250px""></img>",,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,0,,html-keyboard-response,33,376203,0.0-4.2-1.2,z9wbczifewk,2022-09-19 16:45:22.802,615dbec57d764bf5ab0a56e5,2,60,81,27,37,38,female,1259.7,,"
  <table>
  <tr height=300>
    <td width=300 height=300><img src=""static/images/cards/back_of_black_moons.svg"" width=""175px"" height=""250px""></img></td>
    <td width=300 height=300><img src=""static/images/cards/back_of_black_moons.svg"" width=""175px"" height=""250px""></img></td>
  </tr>
  <tr height=200>
    <td width=300><img src=""static/images/keys/z.svg"" width=""35%"" height=""75%""></img></td>
    <td width=300><img src=""static/images/keys/m.svg"" width=""35%"" height=""75%""></img></td>
  </tr>
</table>
  ",90.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
34,0,,html-keyboard-response,34,377706,0.0-4.2-2.2,z9wbczifewk,2022-09-19 16:45:22.802,615dbec57d764bf5ab0a56e5,2,60,81,27,37,38,female,,,"
  <table>
  <tr height=300>
    <td width=300 height=300><img src=""static/images/cards/2_of_black_moons.svg"" width=""175px"" height=""250px""></img></td>
    <td width=300 height=300><img src=""static/images/cards/back_of_black_moons.svg"" width=""175px"" height=""250px""></img></td>
  </tr>
  <tr height=200>
    <td width=300><img src=""static/images/keys/z.svg"" width=""35%"" height=""75%""></img></td>
    <td width=300><img src=""static/images/keys/m.svg"" width=""35%"" height=""75%""></img></td>
  </tr>
</table>
  ",,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,0,,html-keyboard-response,35,379207,0.0-4.2-3.2,z9wbczifewk,2022-09-19 16:45:22.802,615dbec57d764bf5ab0a56e5,2,60,81,27,37,38,female,,,"<p style=""font-size:50px"">You win!
+10 points this round!</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,0,,html-keyboard-response,36,379713,0.0-4.2-4.2,z9wbczifewk,2022-09-19 16:45:22.802,615dbec57d764bf5ab0a56e5,2,60,81,27,37,38,female,,,,,1.0,learning,2.0,C,,black,,moons,,,,C,black,moons,,1.0,0.0,NA,left,1259.7,2.0,0.0,1.0,,,,
37,0,,html-keyboard-response,37,381215,0.0-4.3-0.3,z9wbczifewk,2022-09-19 16:45:22.802,615dbec57d764bf5ab0a56e5,2,60,81,27,37,38,female,,,"<img src=""static/images/cards/stack_of_red_moons.svg"" width=""175px"" height=""250px""></img>",,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,0,,html-keyboard-response,38,383021,0.0-4.3-1.3,z9wbczifewk,2022-09-19 16:45:22.802,615dbec57d764bf5ab0a56e5,2,60,81,27,37,38,female,1303.3999999999,,"
  <table>
  <tr height=300>
    <td width=300 height=300><img src=""static/images/cards/back_of_red_moons.svg"" width=""175px"" height=""250px""></img></td>
    <td width=300 height=300><img src=""static/images/cards/back_of_red_moons.svg"" width=""175px"" height=""250px""></img></td>
  </tr>
  <tr height=200>
    <td width=300></td>
    <td width=300><img src=""static/images/keys/m.svg"" width=""35%"" height=""75%""></img></td>
  </tr>
</table>
  ",77.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
39,0,,html-keyboard-response,39,384523,0.0-4.3-2.3,z9wbczifewk,2022-09-19 16:45:22.802,615dbec57d764bf5ab0a56e5,2,60,81,27,37,38,female,,,"
  <table>
  <tr height=300>
    <td width=300 height=300><img src=""static/images/cards/back_of_red_moons.svg"" width=""175px"" height=""250px""></img></td>
    <td width=300 height=300><img src=""static/images/cards/2_of_red_moons.svg"" width=""175px"" height=""250px""></img></td>
  </tr>
  <tr height=200>
    <td width=300></td>
    <td width=300><img src=""static/images/keys/m.svg"" width=""35%"" height=""75%""></img></td>
  </tr>
</table>
  ",,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,0,,html-keyboard-response,40,386025,0.0-4.3-3.3,z9wbczifewk,2022-09-19 16:45:22.802,615dbec57d764bf5ab0a56e5,2,60,81,27,37,38,female,,,"<p style=""font-size:50px"">You Lose!
No points this round.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,0,,html-keyboard-response,41,386530,0.0-4.3-4.3,z9wbczifewk,2022-09-19 16:45:22.802,615dbec57d764bf5ab0a56e5,2,60,81,27,37,38,female,,,,,1.0,learning,3.0,D,,red,,moons,,,,D,red,moons,,0.0,0.0,0,right,1303.3999999999,2.0,0.0,0.0,,,,
42,0,,html-keyboard-response,42,388032,0.0-4.4-0.4,z9wbczifewk,2022-09-19 16:45:22.802,615dbec57d764bf5ab0a56e5,2,60,81,27,37,38,female,,,"<img src=""static/images/cards/stack_of_red_bolts.svg"" width=""175px"" height=""250px""></img>",,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,0,,html-keyboard-response,43,389958,0.0-4.4-1.4,z9wbczifewk,2022-09-19 16:45:22.802,615dbec57d764bf5ab0a56e5,2,60,81,27,37,38,female,1422.6000000001,,"
  <table>
  <tr height=300>
    <td width=300 height=300><img src=""static/images/cards/back_of_red_bolts.svg"" width=""175px"" height=""250px""></img></td>
    <td width=300 height=300><img src=""static/images/cards/back_of_red_bolts.svg"" width=""175px"" height=""250px""></img></td>
  </tr>
  <tr height=200>
    <td width=300><img src=""static/images/keys/z.svg"" width=""35%"" height=""75%""></img></td>
    <td width=300><img src=""static/images/keys/m.svg"" width=""35%"" height=""75%""></img></td>
  </tr>
</table>
  ",77.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
44,0,,html-keyboard-response,44,391460,0.0-4.4-2.4,z9wbczifewk,2022-09-19 16:45:22.802,615dbec57d764bf5ab0a56e5,2,60,81,27,37,38,female,,,"
  <table>
  <tr height=300>
    <td width=300 height=300><img src=""static/images/cards/back_of_red_bolts.svg"" width=""175px"" height=""250px""></img></td>
    <td width=300 height=300><img src=""static/images/cards/10_of_red_bolts.svg"" width=""175px"" height=""250px""></img></td>
  </tr>
  <tr height=200>
    <td width=300><img src=""static/images/keys/z.svg"" width=""35%"" height=""75%""></img></td>
    <td width=300><img src=""static/images/keys/m.svg"" width=""35%"" height=""75%""></img></td>
  </tr>
</table>
  ",,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,0,,html-keyboard-response,45,392962,0.0-4.4-3.4,z9wbczifewk,2022-09-19 16:45:22.802,615dbec57d764bf5ab0a56e5,2,60,81,27,37,38,female,,,"<p style=""font-size:50px"">You win!
+10 points this round!</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,0,,html-keyboard-response,46,393468,0.0-4.4-4.4,z9wbczifewk,2022-09-19 16:45:22.802,615dbec57d764bf5ab0a56e5,2,60,81,27,37,38,female,,,,,1.0,learning,4.0,Xc,,red,,bolts,,,,Xc,red,bolts,,1.0,0.0,NA,right,1422.6000000001,10.0,1.0,1.0,,,,
47,0,,html-keyboard-response,47,394969,0.0-4.5-0.5,z9wbczifewk,2022-09-19 16:45:22.802,615dbec57d764bf5ab0a56e5,2,60,81,27,37,38,female,,,"<img src=""static/images/cards/stack_of_black_bolts.svg"" width=""175px"" height=""250px""></img>",,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,0,,html-keyboard-response,48,397109,0.0-4.5-1.5,z9wbczifewk,2022-09-19 16:45:22.802,615dbec57d764bf5ab0a56e5,2,60,81,27,37,38,female,1636.8,,"
  <table>
  <tr height=300>
    <td width=300 height=300><img src=""static/images/cards/back_of_black_bolts.svg"" width=""175px"" height=""250px""></img></td>
    <td width=300 height=300><img src=""static/images/cards/back_of_black_bolts.svg"" width=""175px"" height=""250px""></img></td>
  </tr>
  <tr height=200>
    <td width=300><img src=""static/images/keys/z.svg"" width=""35%"" height=""75%""></img></td>
    <td width=300></td>
  </tr>
</table>
  ",90.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
49,0,,html-keyboard-response,49,398611,0.0-4.5-2.5,z9wbczifewk,2022-09-19 16:45:22.802,615dbec57d764bf5ab0a56e5,2,60,81,27,37,38,female,,,"
  <table>
  <tr height=300>
    <td width=300 height=300><img src=""static/images/cards/8_of_black_bolts.svg"" width=""175px"" height=""250px""></img></td>
    <td width=300 height=300><img src=""static/images/cards/back_of_black_bolts.svg"" width=""175px"" height=""250px""></img></td>
  </tr>
  <tr height=200>
    <td width=300><img src=""static/images/keys/z.svg"" width=""35%"" height=""75%""></img></td>
    <td width=300></td>
  </tr>
</table>
  ",,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,0,,html-keyboard-response,50,400113,0.0-4.5-3.5,z9wbczifewk,2022-09-19 16:45:22.802,615dbec57d764bf5ab0a56e5,2,60,81,27,37,38,female,,,"<p style=""font-size:50px"">You win!
+10 points this round!</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,0,,html-keyboard-response,51,400618,0.0-4.5-4.5,z9wbczifewk,2022-09-19 16:45:22.802,615dbec57d764bf5ab0a56e5,2,60,81,27,37,38,female,,,,,1.0,learning,5.0,Xnc,,black,,bolts,,,,Xnc,black,bolts,,0.0,0.0,1,left,1636.8,8.0,1.0,1.0,,,,
52,0,,html-keyboard-response,52,402120,0.0-4.6-0.6,z9wbczifewk,2022-09-19 16:45:22.802,615dbec57d764bf5ab0a56e5,2,60,81,27,37,38,female,,,"<img src=""static/images/cards/stack_of_black_stars.svg"" width=""175px"" height=""250px""></img>",,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,0,,html-keyboard-response,53,404179,0.0-4.6-1.6,z9wbczifewk,2022-09-19 16:45:22.802,615dbec57d764bf5ab0a56e5,2,60,81,27,37,38,female,1556.7000000002,,"
  <table>
  <tr height=300>
    <td width=300 height=300><img src=""static/images/cards/back_of_black_stars.svg"" width=""175px"" height=""250px""></img></td>
    <td width=300 height=300><img src=""static/images/cards/back_of_black_stars.svg"" width=""175px"" height=""250px""></img></td>
  </tr>
  <tr height=200>
    <td width=300><img src=""static/images/keys/z.svg"" width=""35%"" height=""75%""></img></td>
    <td width=300><img src=""static/images/keys/m.svg"" width=""35%"" height=""75%""></img></td>
  </tr>
</table>
  ",77.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
54,0,,html-keyboard-response,54,405682,0.0-4.6-2.6,z9wbczifewk,2022-09-19 16:45:22.802,615dbec57d764bf5ab0a56e5,2,60,81,27,37,38,female,,,"
  <table>
  <tr height=300>
    <td width=300 height=300><img src=""static/images/cards/back_of_black_stars.svg"" width=""175px"" height=""250px""></img></td>
    <td width=300 height=300><img src=""static/images/cards/8_of_black_stars.svg"" width=""175px"" height=""250px""></img></td>
  </tr>
  <tr height=200>
    <td width=300><img src=""static/images/keys/z.svg"" width=""35%"" height=""75%""></img></td>
    <td width=300><img src=""static/images/keys/m.svg"" width=""35%"" height=""75%""></img></td>
  </tr>
</table>
  ",,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,0,,html-keyboard-response,55,407183,0.0-4.6-3.6,z9wbczifewk,2022-09-19 16:45:22.802,615dbec57d764bf5ab0a56e5,2,60,81,27,37,38,female,,,"<p style=""font-size:50px"">You win!
+10 points this round!</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,0,,html-keyboard-response,56,407689,0.0-4.6-4.6,z9wbczifewk,2022-09-19 16:45:22.802,615dbec57d764bf5ab0a56e5,2,60,81,27,37,38,female,,,,,1.0,learning,6.0,A,,black,,stars,,,,A,black,stars,,1.0,1.0,NA,right,1556.7000000002,8.0,1.0,1.0,,,,
57,0,,html-keyboard-response,57,409190,0.0-4.7-0.7,z9wbczifewk,2022-09-19 16:45:22.802,615dbec57d764bf5ab0a56e5,2,60,81,27,37,38,female,,,"<img src=""static/images/cards/stack_of_red_stars.svg"" width=""175px"" height=""250px""></img>",,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,0,,html-keyboard-response,58,410943,0.0-4.7-1.7,z9wbczifewk,2022-09-19 16:45:22.802,615dbec57d764bf5ab0a56e5,2,60,81,27,37,38,female,1249.5,,"
  <table>
  <tr height=300>
    <td width=300 height=300><img src=""static/images/cards/back_of_red_stars.svg"" width=""175px"" height=""250px""></img></td>
    <td width=300 height=300><img src=""static/images/cards/back_of_red_stars.svg"" width=""175px"" height=""250px""></img></td>
  </tr>
  <tr height=200>
    <td width=300></td>
    <td width=300><img src=""static/images/keys/m.svg"" width=""35%"" height=""75%""></img></td>
  </tr>
</table>
  ",77.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
59,0,,html-keyboard-response,59,412445,0.0-4.7-2.7,z9wbczifewk,2022-09-19 16:45:22.802,615dbec57d764bf5ab0a56e5,2,60,81,27,37,38,female,,,"
  <table>
  <tr height=300>
    <td width=300 height=300><img src=""static/images/cards/back_of_red_stars.svg"" width=""175px"" height=""250px""></img></td>
    <td width=300 height=300><img src=""static/images/cards/2_of_red_stars.svg"" width=""175px"" height=""250px""></img></td>
  </tr>
  <tr height=200>
    <td width=300></td>
    <td width=300><img src=""static/images/keys/m.svg"" width=""35%"" height=""75%""></img></td>
  </tr>
</table>
  ",,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,0,,html-keyboard-response,60,413947,0.0-4.7-3.7,z9wbczifewk,2022-09-19 16:45:22.802,615dbec57d764bf5ab0a56e5,2,60,81,27,37,38,female,,,"<p style=""font-size:50px"">You Lose!
No points this round.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,0,,html-keyboard-response,61,414453,0.0-4.7-4.7,z9wbczifewk,2022-09-19 16:45:22.802,615dbec57d764bf5ab0a56e5,2,60,81,27,37,38,female,,,,,1.0,learning,7.0,B,,red,,stars,,,,B,red,stars,,0.0,1.0,0,right,1249.5,2.0,0.0,0.0,,,,
62,0,,html-keyboard-response,62,415955,0.0-4.8-0.8,z9wbczifewk,2022-09-19 16:45:22.802,615dbec57d764bf5ab0a56e5,2,60,81,27,37,38,female,,,"<img src=""static/images/cards/stack_of_black_moons.svg"" width=""175px"" height=""250px""></img>",,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,0,,html-keyboard-response,63,417984,0.0-4.8-1.8,z9wbczifewk,2022-09-19 16:45:22.802,615dbec57d764bf5ab0a56e5,2,60,81,27,37,38,female,1526.3,,"
  <table>
  <tr height=300>
    <td width=300 height=300><img src=""static/images/cards/back_of_black_moons.svg"" width=""175px"" height=""250px""></img></td>
    <td width=300 height=300><img src=""static/images/cards/back_of_black_moons.svg"" width=""175px"" height=""250px""></img></td>
  </tr>
  <tr height=200>
    <td width=300><img src=""static/images/keys/z.svg"" width=""35%"" height=""75%""></img></td>
    <td width=300><img src=""static/images/keys/m.svg"" width=""35%"" height=""75%""></img></td>
  </tr>
</table>
  ",77.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
64,0,,html-keyboard-response,64,419486,0.0-4.8-2.8,z9wbczifewk,2022-09-19 16:45:22.802,615dbec57d764bf5ab0a56e5,2,60,81,27,37,38,female,,,"
  <table>
  <tr height=300>
    <td width=300 height=300><img src=""static/images/cards/back_of_black_moons.svg"" width=""175px"" height=""250px""></img></td>
    <td width=300 height=300><img src=""static/images/cards/1_of_black_moons.svg"" width=""175px"" height=""250px""></img></td>
  </tr>
  <tr height=200>
    <td width=300><img src=""static/images/keys/z.svg"" width=""35%"" height=""75%""></img></td>
    <td width=300><img src=""static/images/keys/m.svg"" width=""35%"" height=""75%""></img></td>
  </tr>
</table>
  ",,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,0,,html-keyboard-response,65,420988,0.0-4.8-3.8,z9wbczifewk,2022-09-19 16:45:22.802,615dbec57d764bf5ab0a56e5,2,60,81,27,37,38,female,,,"<p style=""font-size:50px"">You Lose!
No points this round.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,0,,html-keyboard-response,66,421493,0.0-4.8-4.8,z9wbczifewk,2022-09-19 16:45:22.802,615dbec57d764bf5ab0a56e5,2,60,81,27,37,38,female,,,,,1.0,learning,8.0,C,,black,,moons,,,,C,black,moons,,1.0,0.0,NA,right,1526.3,1.0,0.0,0.0,,,,
67,0,,html-keyboard-response,67,422997,0.0-4.9-0.9,z9wbczifewk,2022-09-19 16:45:22.802,615dbec57d764bf5ab0a56e5,2,60,81,27,37,38,female,,,"<img src=""static/images/cards/stack_of_red_moons.svg"" width=""175px"" height=""250px""></img>",,,,,,,,,,,,,,,,,,,,,,,,,,,,
